index	l_pup_cent_x	l_pup_cent_y	l_pup_cent_z	l_pup_cent_val	l_pup_diam	l_pup_diam_val	l_gaze_dir_x	l_gaze_dir_y	l_gaze_dir_z	l_gaze_dir_val	r_pup_cent_x	r_pup_cent_y	r_pup_cent_z	r_pup_cent_val	r_pup_diam	r_pup_diam_val	r_gaze_dir_x	r_gaze_dir_y	r_gaze_dir_z	r_gaze_dir_val	gaze_pos_x	gaze_pos_y	gaze_pos_val	3d_gaze_pos_x	3d_gaze_pos_y	3d_gaze_pos_z	3d_gaze_pos_val	vts_time	seconds
127170028	32.07	-26.51	-35.05	0.0	3.62	0.0	-0.085	0.1388	0.9867	0.0	-34.33	-23.89	-34.36	0.0	3.72	0.0	-0.0183	0.1278	0.9916	0.0	0.5079	0.4105	0.0	-51.26	104.06	924.56	0.0	6258463.0	6.778311
127190020	32.08	-26.51	-35.05	0.0	3.62	0.0	-0.0838	0.1382	0.9869	0.0	-34.32	-23.9	-34.34	0.0	3.73	0.0	-0.017	0.1261	0.9919	0.0	0.5071	0.4119	0.0	-49.68	101.94	917.27	0.0	6278455.0	6.798303
127210019	32.08	-26.52	-35.05	0.0	3.63	0.0	-0.0825	0.1371	0.9871	0.0	-34.31	-23.91	-34.34	0.0	3.73	0.0	-0.0153	0.1257	0.992	0.0	0.5062	0.4128	0.0	-48.19	101.02	915.97	0.0	6298454.0	6.818302
127230009	32.09	-26.52	-35.05	0.0	3.63	0.0	-0.0812	0.1368	0.9873	0.0	-34.3	-23.91	-34.34	0.0	3.74	0.0	-0.0142	0.1258	0.992	0.0	0.5054	0.4127	0.0	-47.27	101.59	921.09	0.0	6318444.0	6.838292
127250009	32.1	-26.52	-35.05	0.0	3.64	0.0	-0.0799	0.1364	0.9874	0.0	-34.28	-23.91	-34.34	0.0	3.74	0.0	-0.0131	0.1261	0.9919	0.0	0.5046	0.4126	0.0	-46.32	102.27	926.51	0.0	6338444.0	6.858292
127269999	32.11	-26.52	-35.04	0.0	3.64	0.0	-0.0784	0.1365	0.9875	0.0	-34.27	-23.91	-34.34	0.0	3.75	0.0	-0.0116	0.1266	0.9919	0.0	0.5037	0.4122	0.0	-44.99	102.88	929.12	0.0	6358434.0	6.878282
127289999	32.12	-26.52	-35.03	0.0	3.64	0.0	-0.0766	0.1373	0.9876	0.0	-34.26	-23.91	-34.33	0.0	3.74	0.0	-0.0087	0.1291	0.9916	0.0	0.5023	0.4105	0.0	-42.28	103.22	919.34	0.0	6378434.0	6.898282
127309989	32.13	-26.51	-35.03	0.0	3.65	0.0	-0.0748	0.1387	0.9875	0.0	-34.25	-23.89	-34.35	0.0	3.74	0.0	-0.0072	0.1319	0.9912	0.0	0.5012	0.4078	0.0	-40.97	106.38	927.42	0.0	6398424.0	6.918272
127329988	32.14	-26.5	-35.03	0.0	3.65	0.0	-0.0727	0.1407	0.9874	0.0	-34.24	-23.87	-34.37	0.0	3.75	0.0	-0.0048	0.1348	0.9909	0.0	0.4999	0.4051	0.0	-38.72	108.42	924.62	0.0	6418423.0	6.938271
127349979	32.14	-26.48	-35.03	0.0	3.66	0.0	-0.0712	0.1424	0.9872	0.0	-34.24	-23.85	-34.39	0.0	3.76	0.0	-0.0045	0.137	0.9906	0.0	0.4993	0.4023	0.0	-38.56	113.13	944.21	0.0	6438414.0	6.958262
127369979	32.15	-26.47	-35.03	0.0	3.66	0.0	-0.0704	0.1443	0.987	0.0	-34.23	-23.85	-34.39	0.0	3.76	0.0	-0.0044	0.1389	0.9903	0.0	0.4991	0.4	0.0	-38.44	116.23	952.51	0.0	6458414.0	6.978262
127389969	32.15	-26.46	-35.03	0.0	3.66	0.0	-0.0698	0.1458	0.9869	0.0	-34.23	-23.84	-34.39	0.0	3.77	0.0	-0.0041	0.1409	0.99	0.0	0.4989	0.3978	0.0	-38.28	119.03	959.64	0.0	6478404.0	6.998252
127409969	32.15	-26.43	-35.03	0.0	3.67	0.0	-0.0692	0.1475	0.9866	0.0	-34.23	-23.84	-34.39	0.0	3.77	0.0	-0.0039	0.1426	0.9898	0.0	0.4986	0.3957	0.0	-38.06	121.63	965.18	0.0	6498404.0	7.018252
127429959	32.15	-26.41	-35.04	0.0	3.67	0.0	-0.0698	0.148	0.9865	0.0	-34.23	-23.84	-34.39	0.0	3.78	0.0	-0.0035	0.1442	0.9895	0.0	0.4987	0.3948	0.0	-37.71	120.83	952.34	0.0	6518394.0	7.038242
127449959	32.15	-26.4	-35.04	0.0	3.68	0.0	-0.0712	0.1495	0.9862	0.0	-34.23	-23.83	-34.39	0.0	3.78	0.0	-0.0032	0.146	0.9893	0.0	0.4991	0.3935	0.0	-37.28	118.72	926.59	0.0	6538394.0	7.058242
127469949	32.15	-26.39	-35.05	0.0	3.68	0.0	-0.0719	0.151	0.9859	0.0	-34.23	-23.83	-34.39	0.0	3.78	0.0	-0.003	0.1478	0.989	0.0	0.4994	0.392	0.0	-37.06	118.38	913.67	0.0	6558384.0	7.078232
127489949	32.15	-26.37	-35.06	0.0	3.69	0.0	-0.0738	0.1527	0.9855	0.0	-34.22	-23.83	-34.38	0.0	3.79	0.0	-0.0027	0.1499	0.9887	0.0	0.5	0.3906	0.0	-36.75	115.85	884.99	0.0	6578384.0	7.098232
127509939	32.15	-26.36	-35.06	0.0	3.7	0.0	-0.0753	0.1548	0.9851	0.0	-34.22	-23.82	-34.38	0.0	3.79	0.0	-0.0027	0.1518	0.9884	0.0	0.5005	0.3888	0.0	-36.66	114.8	865.45	0.0	6598374.0	7.118222
127529939	32.15	-26.34	-35.06	0.0	3.7	0.0	-0.0766	0.1566	0.9847	0.0	-34.22	-23.82	-34.38	0.0	3.8	0.0	-0.003	0.1536	0.9881	0.0	0.5011	0.3872	0.0	-36.88	114.41	852.44	0.0	6618374.0	7.138222
127549929	32.14	-26.34	-35.06	0.0	3.69	0.0	-0.0776	0.1572	0.9845	0.0	-34.22	-23.82	-34.37	0.0	3.8	0.0	-0.0026	0.1546	0.988	0.0	0.5013	0.3868	0.0	-36.48	112.44	835.33	0.0	6638364.0	7.158212
127569929	32.14	-26.33	-35.06	0.0	3.69	0.0	-0.0779	0.1576	0.9844	0.0	-34.23	-23.83	-34.37	0.0	3.79	0.0	-0.0024	0.1552	0.9879	0.0	0.5014	0.3864	0.0	-36.33	112.04	829.95	0.0	6658364.0	7.178212
127589919	32.14	-26.33	-35.06	0.0	3.69	0.0	-0.0787	0.1581	0.9843	0.0	-34.23	-23.83	-34.37	0.0	3.79	0.0	-0.0024	0.1557	0.9878	0.0	0.5016	0.386	0.0	-36.33	111.22	821.66	0.0	6678354.0	7.198202
127609920	32.14	-26.33	-35.06	0.0	3.69	0.0	-0.0793	0.1587	0.9841	0.0	-34.23	-23.83	-34.36	0.0	3.79	0.0	-0.0025	0.1562	0.9877	0.0	0.5019	0.3856	0.0	-36.4	110.71	815.58	0.0	6698355.0	7.218203
127629909	32.14	-26.33	-35.06	0.0	3.69	0.0	-0.0793	0.1594	0.984	0.0	-34.22	-23.83	-34.36	0.0	3.79	0.0	-0.0024	0.1566	0.9877	0.0	0.5019	0.385	0.0	-36.29	111.01	814.49	0.0	6718344.0	7.238192
127649909	32.14	-26.32	-35.05	0.0	3.68	0.0	-0.0786	0.1593	0.9841	0.0	-34.22	-23.83	-34.36	0.0	3.79	0.0	-0.0023	0.157	0.9876	0.0	0.5016	0.3846	0.0	-36.22	112.24	821.36	0.0	6738344.0	7.258192
127669900	32.15	-26.33	-35.05	0.0	3.67	0.0	-0.0778	0.1591	0.9842	0.0	-34.22	-23.84	-34.35	0.0	3.79	0.0	-0.0023	0.1573	0.9875	0.0	0.5013	0.3842	0.0	-36.28	113.83	830.98	0.0	6758335.0	7.278183
127689900	32.15	-26.33	-35.05	0.0	3.66	0.0	-0.0764	0.1587	0.9844	0.0	-34.22	-23.84	-34.35	0.0	3.79	0.0	-0.0029	0.1575	0.9875	0.0	0.501	0.3837	0.0	-36.82	117.44	854.01	0.0	6778335.0	7.298183
127709889	32.15	-26.33	-35.05	0.0	3.65	0.0	-0.0752	0.158	0.9846	0.0	-34.22	-23.84	-34.34	0.0	3.79	0.0	-0.0026	0.1576	0.9875	0.0	0.5006	0.3838	0.0	-36.59	118.76	864.36	0.0	6798324.0	7.318172
127729888	32.16	-26.33	-35.04	0.0	3.65	0.0	-0.0742	0.1572	0.9848	0.0	-34.22	-23.84	-34.34	0.0	3.79	0.0	-0.0022	0.1579	0.9875	0.0	0.5001	0.3838	0.0	-36.21	119.71	871.55	0.0	6818323.0	7.338171
127749879	32.16	-26.33	-35.04	0.0	3.64	0.0	-0.0726	0.157	0.9849	0.0	-34.21	-23.85	-34.34	0.0	3.79	0.0	-0.0015	0.1583	0.9874	0.0	0.4993	0.3834	0.0	-35.59	121.66	883.29	0.0	6838314.0	7.358162
127769879	32.17	-26.33	-35.04	0.0	3.63	0.0	-0.0711	0.1569	0.985	0.0	-34.21	-23.84	-34.34	0.0	3.79	0.0	-0.0013	0.1586	0.9873	0.0	0.4988	0.3827	0.0	-35.43	124.48	900.14	0.0	6858314.0	7.378162
127789870	32.17	-26.33	-35.04	0.0	3.63	0.0	-0.0698	0.1571	0.9851	0.0	-34.2	-23.84	-34.34	0.0	3.8	0.0	-0.001	0.1593	0.9872	0.0	0.4983	0.3819	0.0	-35.14	127.2	914.55	0.0	6878305.0	7.398153
127809869	32.18	-26.33	-35.05	0.0	3.62	0.0	-0.069	0.1575	0.9851	0.0	-34.2	-23.83	-34.34	0.0	3.8	0.0	-0.0002	0.16	0.9871	0.0	0.4978	0.3813	0.0	-34.3	127.41	912.54	0.0	6898304.0	7.418152
127829859	32.19	-26.33	-35.05	0.0	3.62	0.0	-0.0685	0.1582	0.985	0.0	-34.19	-23.83	-34.35	0.0	3.8	0.0	0.0007	0.16	0.9871	0.0	0.4973	0.381	0.0	-33.46	127.12	908.76	0.0	6918294.0	7.438142
127849858	32.19	-26.32	-35.05	0.0	3.62	0.0	-0.0676	0.1593	0.9849	0.0	-34.19	-23.82	-34.36	0.0	3.8	0.0	0.0019	0.1594	0.9872	0.0	0.4967	0.3807	0.0	-32.38	126.91	905.67	0.0	6938293.0	7.458141
127869850	32.2	-26.32	-35.05	0.0	3.62	0.0	-0.0671	0.1602	0.9848	0.0	-34.19	-23.8	-34.38	0.0	3.79	0.0	0.0038	0.1589	0.9873	0.0	0.496	0.3809	0.0	-30.64	124.11	887.28	0.0	6958285.0	7.478133
127889849	32.2	-26.32	-35.06	0.0	3.62	0.0	-0.0668	0.1607	0.9847	0.0	-34.19	-23.79	-34.39	0.0	3.79	0.0	0.0059	0.1581	0.9874	0.0	0.4952	0.3816	0.0	-28.83	120.31	864.62	0.0	6978284.0	7.498132
127909840	32.21	-26.31	-35.06	0.0	3.62	0.0	-0.0661	0.1614	0.9847	0.0	-34.19	-23.78	-34.41	0.0	3.79	0.0	0.0074	0.1573	0.9875	0.0	0.4945	0.382	0.0	-27.45	118.4	852.93	0.0	6998275.0	7.518123
127929838	32.22	-26.31	-35.07	0.0	3.62	0.0	-0.0653	0.1619	0.9846	0.0	-34.19	-23.77	-34.41	0.0	3.79	0.0	0.0077	0.157	0.9876	0.0	0.4942	0.3817	0.0	-27.12	119.35	858.2	0.0	7018273.0	7.538121
127949829	32.22	-26.31	-35.07	0.0	3.62	0.0	-0.0642	0.1621	0.9847	0.0	-34.18	-23.77	-34.41	0.0	3.78	0.0	0.008	0.1565	0.9876	0.0	0.4937	0.3815	0.0	-26.73	120.82	867.98	0.0	7038264.0	7.558112
127969829	32.23	-26.31	-35.07	0.0	3.62	0.0	-0.0637	0.1625	0.9847	0.0	-34.17	-23.77	-34.41	0.0	3.78	0.0	0.0094	0.157	0.9876	0.0	0.4931	0.3814	0.0	-25.54	119.2	855.77	0.0	7058264.0	7.578112
127989820	32.24	-26.32	-35.06	0.0	3.62	0.0	-0.0631	0.1625	0.9847	0.0	-34.17	-23.77	-34.41	0.0	3.77	0.0	0.0112	0.1559	0.9877	0.0	0.4924	0.3823	0.0	-24.07	116.42	841.4	0.0	7078255.0	7.598103
128009819	32.25	-26.33	-35.06	0.0	3.62	0.0	-0.0618	0.1626	0.9848	0.0	-34.16	-23.78	-34.41	0.0	3.76	0.0	0.0121	0.1551	0.9878	0.0	0.4917	0.3827	0.0	-23.16	116.36	843.46	0.0	7098254.0	7.618102
128029808	32.25	-26.33	-35.05	0.0	3.61	0.0	-0.0608	0.1618	0.985	0.0	-34.16	-23.78	-34.4	0.0	3.76	0.0	0.0126	0.1553	0.9878	0.0	0.4912	0.3828	0.0	-22.64	117.45	851.81	0.0	7118243.0	7.638091
128049809	32.26	-26.34	-35.05	0.0	3.61	0.0	-0.0602	0.161	0.9851	0.0	-34.15	-23.78	-34.39	0.0	3.76	0.0	0.0129	0.1554	0.9878	0.0	0.4909	0.383	0.0	-22.4	118.08	857.89	0.0	7138244.0	7.658092
128069800	32.26	-26.35	-35.05	0.0	3.6	0.0	-0.0596	0.1603	0.9853	0.0	-34.15	-23.79	-34.39	0.0	3.76	0.0	0.013	0.1568	0.9875	0.0	0.4907	0.3824	0.0	-22.29	119.74	866.35	0.0	7158235.0	7.678083
128089799	32.27	-26.36	-35.04	0.0	3.6	0.0	-0.0588	0.1595	0.9854	0.0	-34.14	-23.8	-34.38	0.0	3.76	0.0	0.0126	0.157	0.9875	0.0	0.4905	0.3823	0.0	-22.47	122.05	882.24	0.0	7178234.0	7.698082
128109789	32.27	-26.37	-35.03	0.0	3.59	0.0	-0.0586	0.1586	0.9856	0.0	-34.13	-23.81	-34.36	0.0	3.76	0.0	0.0125	0.1569	0.9875	0.0	0.4905	0.3828	0.0	-22.5	122.27	886.96	0.0	7198224.0	7.718072
128129788	32.27	-26.38	-35.02	0.0	3.58	0.0	-0.0585	0.158	0.9857	0.0	-34.13	-23.82	-34.36	0.0	3.75	0.0	0.0127	0.1563	0.9876	0.0	0.4904	0.3835	0.0	-22.33	121.35	884.66	0.0	7218223.0	7.738071
128149779	32.27	-26.38	-35.02	0.0	3.58	0.0	-0.0595	0.1573	0.9858	0.0	-34.12	-23.82	-34.35	0.0	3.75	0.0	0.0128	0.1558	0.9877	0.0	0.4906	0.3846	0.0	-22.39	118.52	870.62	0.0	7238214.0	7.758062
128169779	32.27	-26.39	-35.04	0.0	3.58	0.0	-0.0577	0.1521	0.9867	0.0	-34.12	-23.83	-34.35	0.0	3.75	0.0	0.0128	0.1543	0.9879	0.0	0.49	0.3879	0.0	-22.02	118.74	892.55	0.0	7258214.0	7.778062
128189769	32.27	-26.39	-35.04	0.0	3.58	0.0	-0.0569	0.1508	0.9869	0.0	-34.12	-23.83	-34.35	0.0	3.75	0.0	0.0128	0.154	0.988	0.0	0.4897	0.3885	0.0	-21.91	119.46	902.12	0.0	7278204.0	7.798052
128209769	32.27	-26.4	-35.04	0.0	3.58	0.0	-0.0581	0.15	0.987	0.0	-34.12	-23.84	-34.35	0.0	3.74	0.0	0.0129	0.1536	0.9881	0.0	0.4901	0.3897	0.0	-22.02	116.11	884.09	0.0	7298204.0	7.818052
128229759	32.27	-26.4	-35.04	0.0	3.58	0.0	-0.0585	0.15	0.987	0.0	-34.12	-23.85	-34.35	0.0	3.74	0.0	0.0133	0.1521	0.9883	0.0	0.49	0.3908	0.0	-21.8	114.05	875.26	0.0	7318194.0	7.838042
128249759	32.27	-26.4	-35.03	0.0	3.57	0.0	-0.0595	0.1493	0.987	0.0	-34.12	-23.85	-34.35	0.0	3.73	0.0	0.0139	0.1512	0.9884	0.0	0.4902	0.3922	0.0	-21.53	110.41	856.3	0.0	7338194.0	7.858042
128269749	32.27	-26.4	-35.04	0.0	3.57	0.0	-0.06	0.1486	0.9871	0.0	-34.12	-23.85	-34.35	0.0	3.72	0.0	0.0135	0.1497	0.9886	0.0	0.4904	0.3935	0.0	-21.95	109.4	856.42	0.0	7358184.0	7.878032
128289749	32.28	-26.4	-35.04	0.0	3.57	0.0	-0.0601	0.149	0.987	0.0	-34.12	-23.85	-34.35	0.0	3.72	0.0	0.0137	0.1489	0.9888	0.0	0.4904	0.3938	0.0	-21.81	108.66	852.57	0.0	7378184.0	7.898032
128309739	32.28	-26.4	-35.04	0.0	3.57	0.0	-0.06	0.149	0.987	0.0	-34.12	-23.85	-34.35	0.0	3.71	0.0	0.0141	0.1481	0.9889	0.0	0.4902	0.3943	0.0	-21.5	107.93	850.15	0.0	7398174.0	7.918022
128329739	32.28	-26.4	-35.04	0.0	3.57	0.0	-0.0594	0.1488	0.9871	0.0	-34.12	-23.85	-34.35	0.0	3.7	0.0	0.0148	0.148	0.9889	0.0	0.4898	0.3945	0.0	-20.89	107.62	849.03	0.0	7418174.0	7.938022
128349729	32.28	-26.4	-35.04	0.0	3.57	0.0	-0.0585	0.1487	0.9871	0.0	-34.12	-23.85	-34.35	0.0	3.7	0.0	0.0157	0.148	0.9889	0.0	0.4893	0.3945	0.0	-20.12	107.65	849.59	0.0	7438164.0	7.958012
128369729	32.28	-26.4	-35.04	0.0	3.56	0.0	-0.0581	0.1494	0.9871	0.0	-34.12	-23.85	-34.35	0.0	3.7	0.0	0.0166	0.1481	0.9888	0.0	0.4888	0.3942	0.0	-19.37	107.0	842.86	0.0	7458164.0	7.978012
128389719	32.28	-26.4	-35.05	0.0	3.56	0.0	-0.0579	0.1495	0.9871	0.0	-34.12	-23.85	-34.35	0.0	3.69	0.0	0.0171	0.1478	0.9889	0.0	0.4886	0.3944	0.0	-19.02	106.5	839.92	0.0	7478154.0	7.998002
128409719	32.28	-26.4	-35.05	0.0	3.55	0.0	-0.0568	0.1497	0.9871	0.0	-34.11	-23.85	-34.35	0.0	3.68	0.0	0.0176	0.1477	0.9889	0.0	0.4881	0.3942	0.0	-18.46	107.47	846.33	0.0	7498154.0	8.018002
128429709	32.29	-26.4	-35.05	0.0	3.54	0.0	-0.0563	0.1499	0.9871	0.0	-34.11	-23.85	-34.36	0.0	3.68	0.0	0.0176	0.1483	0.9888	0.0	0.488	0.3935	0.0	-18.35	108.84	853.14	0.0	7518144.0	8.037992
128449709	32.29	-26.4	-35.05	0.0	3.54	0.0	-0.0551	0.1497	0.9872	0.0	-34.11	-23.84	-34.36	0.0	3.68	0.0	0.0177	0.1484	0.9888	0.0	0.4875	0.3932	0.0	-17.98	110.64	865.26	0.0	7538144.0	8.057992
128469700	32.29	-26.4	-35.06	0.0	3.53	0.0	-0.0544	0.1496	0.9872	0.0	-34.11	-23.84	-34.36	0.0	3.68	0.0	0.0181	0.1479	0.9888	0.0	0.4872	0.3934	0.0	-17.55	111.05	869.69	0.0	7558135.0	8.077983
128489699	32.29	-26.4	-35.05	0.0	3.52	0.0	-0.0546	0.1486	0.9874	0.0	-34.11	-23.84	-34.36	0.0	3.68	0.0	0.0183	0.1476	0.9889	0.0	0.4872	0.3943	0.0	-17.47	109.76	865.31	0.0	7578134.0	8.097982
128509690	32.29	-26.4	-35.05	0.0	3.52	0.0	-0.0547	0.1478	0.9875	0.0	-34.11	-23.84	-34.36	0.0	3.68	0.0	0.0184	0.1472	0.9889	0.0	0.4872	0.395	0.0	-17.44	108.93	863.26	0.0	7598125.0	8.117973
128529688	32.29	-26.4	-35.05	0.0	3.51	0.0	-0.0552	0.1472	0.9876	0.0	-34.11	-23.84	-34.36	0.0	3.68	0.0	0.0179	0.1467	0.989	0.0	0.4875	0.3956	0.0	-17.89	108.4	863.3	0.0	7618123.0	8.137971
128549680	32.28	-26.41	-35.05	0.0	3.51	0.0	-0.0552	0.1467	0.9876	0.0	-34.11	-23.84	-34.36	0.0	3.68	0.0	0.0175	0.1462	0.9891	0.0	0.4876	0.3961	0.0	-18.16	108.5	867.15	0.0	7638115.0	8.157963
128569679	32.28	-26.41	-35.05	0.0	3.51	0.0	-0.0559	0.1458	0.9877	0.0	-34.11	-23.84	-34.36	0.0	3.68	0.0	0.0168	0.1458	0.9892	0.0	0.488	0.3969	0.0	-18.78	107.96	867.51	0.0	7658114.0	8.177962
128589669	32.28	-26.42	-35.04	0.0	3.51	0.0	-0.0566	0.1454	0.9878	0.0	-34.11	-23.84	-34.37	0.0	3.68	0.0	0.0163	0.1453	0.9892	0.0	0.4884	0.3975	0.0	-19.31	107.15	864.84	0.0	7678104.0	8.197952
128609668	32.27	-26.43	-35.04	0.0	3.51	0.0	-0.0579	0.145	0.9877	0.0	-34.12	-23.84	-34.37	0.0	3.68	0.0	0.0149	0.1448	0.9893	0.0	0.4892	0.398	0.0	-20.56	106.85	865.78	0.0	7698103.0	8.217951
128629659	32.27	-26.44	-35.03	0.0	3.51	0.0	-0.0592	0.1444	0.9878	0.0	-34.13	-23.85	-34.37	0.0	3.68	0.0	0.0138	0.1438	0.9895	0.0	0.4899	0.399	0.0	-21.59	105.92	864.38	0.0	7718094.0	8.237942
128649659	32.26	-26.45	-35.03	0.0	3.51	0.0	-0.0604	0.1438	0.9878	0.0	-34.13	-23.85	-34.37	0.0	3.69	0.0	0.0127	0.1434	0.9896	0.0	0.4907	0.3997	0.0	-22.67	105.19	862.69	0.0	7738094.0	8.257942
128669649	32.25	-26.45	-35.02	0.0	3.51	0.0	-0.0618	0.1434	0.9877	0.0	-34.14	-23.85	-34.37	0.0	3.69	0.0	0.0114	0.1432	0.9896	0.0	0.4915	0.4001	0.0	-23.81	104.77	861.68	0.0	7758084.0	8.277932
128689648	32.25	-26.46	-35.02	0.0	3.51	0.0	-0.0624	0.1432	0.9877	0.0	-34.14	-23.86	-34.37	0.0	3.69	0.0	0.0099	0.143	0.9897	0.0	0.4922	0.4001	0.0	-25.05	105.97	871.45	0.0	7778083.0	8.297931
128709639	32.24	-26.47	-35.02	0.0	3.51	0.0	-0.0626	0.1426	0.9878	0.0	-34.15	-23.86	-34.37	0.0	3.7	0.0	0.0091	0.1428	0.9897	0.0	0.4925	0.4003	0.0	-25.77	106.85	880.15	0.0	7798074.0	8.317922
128729639	32.24	-26.47	-35.02	0.0	3.51	0.0	-0.0621	0.1428	0.9878	0.0	-34.15	-23.86	-34.37	0.0	3.7	0.0	0.0086	0.1427	0.9897	0.0	0.4925	0.3999	0.0	-26.11	108.86	893.69	0.0	7818074.0	8.337922
128749629	32.24	-26.48	-35.01	0.0	3.51	0.0	-0.0633	0.1419	0.9879	0.0	-34.16	-23.86	-34.37	0.0	3.7	0.0	0.0082	0.1422	0.9898	0.0	0.493	0.401	0.0	-26.54	106.5	881.98	0.0	7838064.0	8.357912
128769629	32.24	-26.48	-35.01	0.0	3.5	0.0	-0.0641	0.1411	0.9879	0.0	-34.16	-23.86	-34.37	0.0	3.7	0.0	0.0081	0.1417	0.9899	0.0	0.4932	0.402	0.0	-26.7	104.73	873.8	0.0	7858064.0	8.377912
128789619	32.24	-26.49	-35.01	0.0	3.5	0.0	-0.0644	0.1406	0.988	0.0	-34.16	-23.87	-34.37	0.0	3.7	0.0	0.0079	0.1411	0.99	0.0	0.4934	0.4027	0.0	-26.95	104.1	873.19	0.0	7878054.0	8.397902
128809619	32.24	-26.49	-35.0	0.0	3.5	0.0	-0.0644	0.1399	0.9881	0.0	-34.16	-23.87	-34.37	0.0	3.7	0.0	0.0083	0.1404	0.9901	0.0	0.4933	0.4036	0.0	-26.6	102.62	867.48	0.0	7898054.0	8.417902
128829609	32.24	-26.49	-35.0	0.0	3.5	0.0	-0.0642	0.1393	0.9882	0.0	-34.16	-23.87	-34.37	0.0	3.7	0.0	0.0089	0.1399	0.9901	0.0	0.493	0.4043	0.0	-26.1	101.4	862.07	0.0	7918044.0	8.437892
128849609	32.24	-26.49	-35.0	0.0	3.49	0.0	-0.0641	0.1394	0.9882	0.0	-34.16	-23.87	-34.36	0.0	3.7	0.0	0.0094	0.1395	0.9902	0.0	0.4928	0.4047	0.0	-25.73	100.7	858.49	0.0	7938044.0	8.457892
128869602	32.25	-26.49	-35.0	0.0	3.5	0.0	-0.0633	0.1391	0.9883	0.0	-34.16	-23.87	-34.36	0.0	3.7	0.0	0.0098	0.1392	0.9902	0.0	0.4924	0.4049	0.0	-25.25	100.97	862.23	0.0	7958037.0	8.477885
128889601	32.25	-26.49	-35.0	0.0	3.49	0.0	-0.0625	0.1392	0.9883	0.0	-34.16	-23.87	-34.36	0.0	3.7	0.0	0.0111	0.1394	0.9902	0.0	0.4918	0.4048	0.0	-24.2	100.35	856.73	0.0	7978036.0	8.497884
128909589	32.26	-26.49	-35.0	0.0	3.49	0.0	-0.0623	0.1396	0.9882	0.0	-34.15	-23.87	-34.36	0.0	3.7	0.0	0.0117	0.1394	0.9902	0.0	0.4915	0.4047	0.0	-23.69	99.89	852.06	0.0	7998024.0	8.517872
128929589	32.26	-26.49	-35.0	0.0	3.5	0.0	-0.0613	0.1395	0.9883	0.0	-34.15	-23.87	-34.36	0.0	3.7	0.0	0.0128	0.1389	0.9902	0.0	0.4909	0.405	0.0	-22.72	99.5	851.16	0.0	8018024.0	8.537872
128949579	32.27	-26.5	-35.0	0.0	3.49	0.0	-0.0594	0.1405	0.9883	0.0	-34.14	-23.87	-34.36	0.0	3.7	0.0	0.0136	0.1387	0.9902	0.0	0.49	0.4042	0.0	-21.8	101.73	864.67	0.0	8038014.0	8.557862
128969579	32.28	-26.5	-35.01	0.0	3.49	0.0	-0.058	0.141	0.9883	0.0	-34.14	-23.86	-34.37	0.0	3.69	0.0	0.0143	0.1383	0.9903	0.0	0.4893	0.4038	0.0	-21.01	102.98	873.32	0.0	8058014.0	8.577862
128989569	32.28	-26.49	-35.01	0.0	3.49	0.0	-0.0566	0.1412	0.9884	0.0	-34.13	-23.86	-34.38	0.0	3.69	0.0	0.0153	0.1388	0.9902	0.0	0.4885	0.4032	0.0	-19.98	104.06	878.44	0.0	8078004.0	8.597852
129009569	32.29	-26.49	-35.02	0.0	3.49	0.0	-0.055	0.1415	0.9884	0.0	-34.12	-23.85	-34.39	0.0	3.69	0.0	0.0166	0.1389	0.9902	0.0	0.4877	0.4029	0.0	-18.79	104.81	882.57	0.0	8098004.0	8.617852
129029559	32.3	-26.49	-35.02	0.0	3.49	0.0	-0.0538	0.1421	0.9884	0.0	-34.11	-23.85	-34.39	0.0	3.68	0.0	0.0173	0.1392	0.9901	0.0	0.487	0.4021	0.0	-17.94	106.03	888.01	0.0	8117994.0	8.637842
129049559	32.3	-26.49	-35.02	0.0	3.49	0.0	-0.0523	0.1424	0.9884	0.0	-34.1	-23.85	-34.4	0.0	3.67	0.0	0.0181	0.1398	0.99	0.0	0.4864	0.4013	0.0	-17.09	107.99	898.68	0.0	8137994.0	8.657842
129069549	32.31	-26.49	-35.02	0.0	3.48	0.0	-0.0529	0.1415	0.9885	0.0	-34.1	-23.85	-34.38	0.0	3.66	0.0	0.0187	0.1398	0.99	0.0	0.4864	0.4023	0.0	-16.82	105.18	882.31	0.0	8157984.0	8.677832
129089549	32.31	-26.48	-35.03	0.0	3.47	0.0	-0.0527	0.1411	0.9886	0.0	-34.1	-23.85	-34.38	0.0	3.66	0.0	0.0196	0.1394	0.99	0.0	0.486	0.403	0.0	-16.12	103.51	872.97	0.0	8177984.0	8.697832
129109539	32.31	-26.48	-35.04	0.0	3.47	0.0	-0.0523	0.1415	0.9886	0.0	-34.09	-23.86	-34.37	0.0	3.65	0.0	0.0209	0.1392	0.99	0.0	0.4855	0.4031	0.0	-15.19	102.24	863.37	0.0	8197974.0	8.717822
129129539	32.31	-26.48	-35.04	0.0	3.47	0.0	-0.0522	0.1421	0.9885	0.0	-34.09	-23.86	-34.37	0.0	3.65	0.0	0.0212	0.1406	0.9898	0.0	0.4854	0.402	0.0	-14.95	102.72	860.22	0.0	8217974.0	8.737822
